transaction_id,customer_id,agent_id,type_id,amount,transaction_date,transaction_time,status,channel,fee
T004651,C0694,AG050,TT03,1430.0,2025-04-15,21:34:00,Success,App,7.15
T004652,C0735,AG091,TT03,1000.0,2025-04-15,16:02:00,Pending,USSD,0.0
T004653,C0256,AG098,TT02,2260.0,2025-11-21,15:16:00,Success,Agent,22.6
T004654,C0380,AG037,TT01,10450.0,2025-01-15,14:43:00,Success,USSD,52.25
T004655,C0669,AG015,TT05,520.0,2025-06-24,11:50:00,Success,USSD,2.6
T004656,C0693,AG056,TT05,1550.0,2025-09-16,13:38:00,Success,USSD,0.0
T004657,C0734,AG082,TT02,1360.0,2025-07-30,16:30:00,Success,App,20.4
T004658,C0031,AG056,TT03,1230.0,2025-09-16,08:09:00,Success,App,0.0
T004659,C0004,AG068,TT02,790.0,2025-04-12,04:09:00,Success,App,3.95
T004660,C0413,AG029,TT02,2910.0,2025-09-17,22:17:00,Success,USSD,0.0
T004661,C0300,AG087,TT01,1390.0,2025-12-10,20:53:00,Success,Agent,13.9
T004662,C0094,AG043,TT02,2320.0,2025-06-08,15:38:00,Success,App,11.6
T004663,C0383,AG086,TT04,5350.0,2025-02-14,15:51:00,Success,App,0.0
T004664,C0761,AG020,TT01,2000.0,2025-10-28,23:57:00,Success,USSD,0.0
T004665,C0534,AG086,TT03,1770.0,2025-09-08,08:04:00,Success,App,17.7
T004666,C0503,AG012,TT05,1930.0,2025-11-27,04:05:00,Success,Agent,19.3
T004667,C0638,AG099,TT01,1120.0,2025-06-14,15:57:00,Success,Agent,5.6
T004668,C0096,AG090,TT01,810.0,2025-07-12,08:30:00,Success,App,4.05
T004669,C0908,AG014,TT04,3730.0,2025-01-09,20:35:00,Success,App,0.0
T004670,C0542,AG061,TT02,3280.0,2025-03-06,23:13:00,Success,USSD,49.2
T004671,C0005,AG084,TT01,1250.0,2025-10-09,07:32:00,Success,Agent,0.0
T004672,C0194,AG100,TT02,4040.0,2025-06-30,23:28:00,Success,Agent,0.0
T004673,C0891,AG076,TT02,1170.0,2025-10-09,15:18:00,Success,App,0.0
T004674,C0198,AG061,TT05,1990.0,2025-10-06,19:09:00,Success,App,9.95
T004675,C0619,AG009,TT03,1260.0,2025-01-30,04:22:00,Success,USSD,0.0
T004676,C0619,AG097,TT02,3950.0,2025-09-23,17:40:00,Success,USSD,19.75
T004677,C0419,AG088,TT03,2270.0,2025-11-24,12:07:00,Success,App,11.35
T004678,C0586,AG073,TT05,1580.0,2025-08-05,01:23:00,Success,Agent,0.0
T004679,C0336,AG024,TT01,7720.0,2025-11-16,02:05:00,Success,Agent,38.6
T004680,C0048,AG094,TT01,2480.0,2025-04-15,02:36:00,Success,App,24.8
T004681,C0470,AG069,TT05,1560.0,2025-07-03,14:26:00,Success,USSD,23.4
T004682,C0947,AG008,TT05,1530.0,2025-11-26,01:31:00,Success,App,15.3
T004683,C0590,AG079,TT01,810.0,2025-05-28,05:42:00,Success,App,0.0
T004684,C0488,AG045,TT01,1390.0,2025-04-15,03:29:00,Success,Agent,6.95
T004685,C0656,AG053,TT02,330.0,2025-02-16,21:46:00,Success,App,4.95
T004686,C0048,AG020,TT01,740.0,2025-03-28,05:57:00,Success,App,7.4
T004687,C0935,AG058,TT03,740.0,2025-11-05,16:02:00,Success,App,0.0
T004688,C0129,AG079,TT01,2580.0,2025-05-09,17:09:00,Success,App,12.9
T004689,C0381,AG086,TT01,1240.0,2025-09-15,17:17:00,Success,App,0.0
T004690,C0528,AG096,TT02,1260.0,2025-11-10,09:12:00,Success,Agent,18.9
T004691,C0532,AG070,TT05,1040.0,2025-05-27,13:16:00,Success,App,5.2
T004692,C0416,AG033,TT02,1140.0,2025-03-13,10:15:00,Pending,Agent,0.0
T004693,C0386,AG061,TT02,810.0,2025-05-20,04:20:00,Success,USSD,4.05
T004694,C0059,AG011,TT05,1940.0,2025-01-27,21:11:00,Success,Agent,0.0
T004695,C0763,AG092,TT03,2450.0,2025-01-29,11:15:00,Success,USSD,24.5
T004696,C0443,AG003,TT02,1760.0,2025-09-28,13:59:00,Success,Agent,8.8
T004697,C0470,AG049,TT02,820.0,2025-06-23,05:13:00,Success,App,0.0
T004698,C0261,AG057,TT01,2370.0,2025-09-10,10:09:00,Success,USSD,23.7
T004699,C0194,AG067,TT03,720.0,2025-03-01,07:16:00,Failed,App,0.0
T004700,C0241,AG029,TT02,3260.0,2025-04-17,03:18:00,Success,Agent,0.0
T004701,C0167,AG011,TT02,1000.0,2025-08-08,04:08:00,Success,App,0.0
T004702,C0044,AG055,TT01,3840.0,2025-09-16,17:45:00,Success,App,19.2
T004703,C0169,AG096,TT02,8280.0,2025-05-26,07:58:00,Success,Agent,0.0
T004704,C0864,AG050,TT03,1800.0,2025-02-21,22:05:00,Success,App,18.0
T004705,C0889,AG015,TT01,5140.0,2025-03-01,05:55:00,Success,App,0.0
T004706,C0574,AG004,TT01,3280.0,2025-02-03,10:47:00,Success,USSD,16.4
T004707,C0075,AG032,TT05,1920.0,2025-04-06,11:17:00,Success,App,9.6
T004708,C0794,AG052,TT03,570.0,2025-03-30,20:32:00,Success,USSD,0.0
T004709,C0051,AG062,TT01,6810.0,2025-11-12,21:04:00,Success,App,0.0
T004710,C0607,AG098,TT03,5080.0,2025-08-19,17:53:00,Success,App,0.0
T004711,C0463,AG074,TT01,1840.0,2025-10-02,20:27:00,Failed,App,0.0
T004712,C0396,AG094,TT03,3270.0,2025-09-03,02:42:00,Success,USSD,16.35
T004713,C0758,AG041,TT03,560.0,2025-04-21,12:07:00,Success,Agent,2.8
T004714,C0730,AG082,TT03,2090.0,2025-08-22,00:57:00,Success,Agent,0.0
T004715,C0943,AG017,TT03,650.0,2025-10-05,02:33:00,Success,App,0.0
T004716,C0305,AG005,TT01,1560.0,2025-06-15,06:44:00,Success,App,15.6
T004717,C0331,AG072,TT03,1050.0,2025-05-08,16:57:00,Success,Agent,0.0
T004718,C0369,AG069,TT01,1070.0,2025-08-25,17:15:00,Success,Agent,10.7
T004719,C0726,AG081,TT02,940.0,2025-10-18,21:40:00,Success,App,0.0
T004720,C0476,AG039,TT05,1630.0,2025-04-17,15:13:00,Success,App,0.0
T004721,C0278,AG091,TT03,1310.0,2025-05-08,06:51:00,Success,USSD,13.1
T004722,C0853,AG032,TT05,480.0,2025-07-14,15:16:00,Success,App,2.4
T004723,C0876,AG007,TT01,1460.0,2025-12-05,23:48:00,Failed,App,0.0
T004724,C0950,AG086,TT02,1740.0,2025-05-23,23:04:00,Success,App,0.0
T004725,C0842,AG076,TT01,2270.0,2025-04-21,07:28:00,Success,App,0.0
T004726,C0821,AG050,TT03,2270.0,2025-03-31,11:18:00,Success,Agent,11.35
T004727,C0294,AG088,TT01,770.0,2025-09-08,20:54:00,Success,Agent,7.7
T004728,C0537,AG049,TT01,1460.0,2025-10-07,12:25:00,Success,Agent,21.9
T004729,C0253,AG043,TT02,2180.0,2025-11-29,22:58:00,Success,Agent,0.0
T004730,C0103,AG017,TT03,890.0,2025-08-12,20:28:00,Success,App,4.45
T004731,C0910,AG071,TT01,810.0,2025-04-11,04:10:00,Success,USSD,8.1
T004732,C0752,AG081,TT04,1280.0,2025-05-12,12:43:00,Success,USSD,0.0
T004733,C0547,AG020,TT01,700.0,2025-01-13,05:24:00,Success,App,3.5
T004734,C0585,AG091,TT01,990.0,2025-04-08,01:28:00,Success,App,14.85
T004735,C0166,AG045,TT02,3720.0,2025-04-30,14:17:00,Success,App,18.6
T004736,C0446,AG074,TT05,990.0,2025-10-20,16:28:00,Success,Agent,4.95
T004737,C0613,AG070,TT01,1910.0,2025-10-31,23:38:00,Success,App,9.55
T004738,C0516,AG048,TT01,1980.0,2025-07-18,08:52:00,Success,App,9.9
T004739,C0847,AG032,TT04,810.0,2025-01-01,21:39:00,Success,App,12.15
T004740,C0413,AG008,TT02,7190.0,2025-03-01,18:40:00,Success,App,0.0
T004741,C0714,AG044,TT03,2500.0,2025-09-07,10:41:00,Success,App,0.0
T004742,C0801,AG062,TT01,2390.0,2025-05-20,00:58:00,Success,App,11.95
T004743,C0135,AG083,TT02,2200.0,2025-05-29,05:29:00,Success,USSD,0.0
T004744,C0757,AG083,TT02,660.0,2025-02-13,22:21:00,Success,Agent,3.3
T004745,C0593,AG022,TT02,880.0,2025-07-05,17:57:00,Success,App,0.0
T004746,C0772,AG035,TT04,1770.0,2025-04-18,04:31:00,Success,App,17.7
T004747,C0458,AG028,TT04,9320.0,2025-02-13,13:34:00,Success,USSD,46.6
T004748,C0193,AG033,TT03,1720.0,2025-03-19,02:50:00,Pending,App,8.6
T004749,C0362,AG006,TT05,430.0,2025-08-14,21:36:00,Success,App,4.3
T004750,C0340,AG012,TT02,1730.0,2025-06-11,02:28:00,Success,App,17.3
T004751,C0455,AG097,TT02,2430.0,2025-10-08,10:46:00,Success,Agent,36.45
T004752,C0777,AG050,TT03,2220.0,2025-09-10,23:53:00,Success,App,33.3
T004753,C0544,AG098,TT03,2230.0,2025-05-12,01:46:00,Success,USSD,33.45
T004754,C0284,AG061,TT01,5180.0,2025-05-24,14:44:00,Success,Agent,51.8
T004755,C0220,AG050,TT03,1520.0,2025-09-23,10:39:00,Success,Agent,0.0
T004756,C0062,AG076,TT02,4190.0,2025-04-19,19:40:00,Failed,App,0.0
T004757,C0002,AG037,TT03,770.0,2025-07-13,23:21:00,Success,Agent,3.85
T004758,C0636,AG100,TT04,620.0,2025-02-04,09:46:00,Failed,Agent,6.2
T004759,C0900,AG067,TT03,1620.0,2025-10-02,06:52:00,Success,Agent,0.0
T004760,C0253,AG100,TT01,850.0,2025-07-06,02:02:00,Success,Agent,8.5
T004761,C0593,AG061,TT03,1180.0,2025-08-31,09:45:00,Success,App,0.0
T004762,C0326,AG092,TT03,700.0,2025-09-21,04:12:00,Success,App,3.5
T004763,C0520,AG011,TT02,1720.0,2025-01-10,11:01:00,Success,App,8.6
T004764,C0942,AG080,TT02,4310.0,2025-06-15,01:43:00,Success,App,43.1
T004765,C0140,AG054,TT05,1680.0,2025-01-29,10:49:00,Success,App,8.4
T004766,C0639,AG067,TT02,3220.0,2025-09-28,23:47:00,Success,Agent,16.1
T004767,C0915,AG086,TT01,650.0,2025-03-28,10:08:00,Success,App,0.0
T004768,C0891,AG058,TT01,4690.0,2025-01-23,15:38:00,Success,Agent,46.9
T004769,C0221,AG049,TT03,1240.0,2025-07-29,14:00:00,Success,App,6.2
T004770,C0736,AG079,TT05,1690.0,2025-02-15,12:36:00,Success,App,0.0
T004771,C0156,AG099,TT03,1110.0,2025-01-28,00:16:00,Success,App,5.55
T004772,C0645,AG084,TT02,1290.0,2025-01-26,04:10:00,Success,Agent,6.45
T004773,C0171,AG043,TT03,7990.0,2025-09-23,17:10:00,Success,USSD,119.85
T004774,C0369,AG068,TT03,1940.0,2025-06-24,17:53:00,Success,USSD,19.4
T004775,C0012,AG093,TT03,7380.0,2025-01-04,16:01:00,Success,Agent,0.0
T004776,C0837,AG084,TT01,420.0,2025-11-07,08:07:00,Success,App,4.2
T004777,C0801,AG029,TT03,1090.0,2025-11-18,04:13:00,Success,App,0.0
T004778,C0949,AG014,TT02,2500.0,2025-03-08,02:45:00,Success,Agent,25.0
T004779,C0031,AG001,TT01,1940.0,2025-05-15,06:42:00,Success,Agent,9.7
T004780,C0665,AG018,TT03,350.0,2025-02-24,22:03:00,Success,App,3.5
T004781,C0391,AG081,TT05,1050.0,2025-01-31,07:15:00,Success,USSD,0.0
T004782,C0999,AG015,TT02,1500.0,2025-03-15,00:06:00,Success,USSD,7.5
T004783,C0921,AG089,TT05,1230.0,2025-01-19,06:32:00,Success,Agent,6.15
T004784,C0157,AG013,TT01,2920.0,2025-06-05,02:24:00,Success,App,14.6
T004785,C0203,AG097,TT03,1080.0,2025-12-03,08:05:00,Success,Agent,5.4
T004786,C0277,AG024,TT01,2190.0,2025-06-05,01:51:00,Success,App,0.0
T004787,C0056,AG034,TT02,1780.0,2025-05-27,19:07:00,Success,USSD,17.8
T004788,C0535,AG011,TT03,4410.0,2025-03-28,13:54:00,Success,App,22.05
T004789,C0774,AG062,TT03,4290.0,2025-01-20,01:29:00,Success,App,42.9
T004790,C0742,AG047,TT04,5950.0,2025-09-26,19:06:00,Success,USSD,29.75
T004791,C0727,AG025,TT03,1700.0,2025-11-29,20:49:00,Success,App,8.5
T004792,C0074,AG032,TT03,2480.0,2025-02-12,18:18:00,Success,Agent,0.0
T004793,C0636,AG065,TT05,860.0,2025-11-02,13:02:00,Success,USSD,0.0
T004794,C0931,AG029,TT02,1920.0,2025-01-28,23:56:00,Success,Agent,9.6
T004795,C0389,AG041,TT01,3620.0,2025-09-17,14:09:00,Success,App,0.0
T004796,C0252,AG075,TT01,5220.0,2025-01-22,03:30:00,Success,App,26.1
T004797,C0318,AG022,TT02,880.0,2025-04-11,13:46:00,Success,App,0.0
T004798,C0594,AG076,TT03,540.0,2025-02-08,02:12:00,Failed,Agent,2.7
T004799,C0853,AG001,TT01,3800.0,2025-10-17,08:30:00,Success,App,19.0
T004800,C0847,AG016,TT01,940.0,2025-12-19,19:42:00,Success,App,0.0
T004801,C0716,AG016,TT01,510.0,2025-10-27,01:08:00,Success,Agent,7.65
T004802,C0552,AG003,TT03,1210.0,2025-06-19,04:18:00,Success,Agent,6.05
T004803,C0253,AG100,TT02,1200.0,2025-10-23,08:26:00,Success,USSD,0.0
T004804,C0638,AG094,TT01,5180.0,2025-12-19,11:33:00,Success,App,51.8
T004805,C0199,AG003,TT03,3600.0,2025-05-10,09:35:00,Success,Agent,36.0
T004806,C0476,AG099,TT04,7450.0,2025-06-05,01:18:00,Success,USSD,111.75
T004807,C0995,AG052,TT02,3780.0,2025-03-15,16:17:00,Success,Agent,0.0
T004808,C0637,AG031,TT03,1400.0,2025-12-08,22:00:00,Failed,App,14.0
T004809,C0647,AG035,TT01,300.0,2025-03-31,14:28:00,Success,App,3.0
T004810,C0402,AG050,TT05,1630.0,2025-03-08,14:50:00,Success,App,0.0
T004811,C0816,AG076,TT02,6480.0,2025-08-24,01:47:00,Success,App,32.4
T004812,C0724,AG094,TT05,520.0,2025-07-19,05:11:00,Success,Agent,2.6
T004813,C0474,AG089,TT05,1730.0,2025-11-28,09:39:00,Failed,App,0.0
T004814,C0098,AG023,TT04,5530.0,2025-08-15,02:05:00,Success,Agent,82.95
T004815,C0231,AG081,TT01,1730.0,2025-12-14,12:42:00,Success,USSD,17.3
T004816,C0229,AG065,TT03,1900.0,2025-08-21,19:18:00,Success,Agent,0.0
T004817,C0718,AG081,TT01,2080.0,2025-09-23,19:25:00,Success,App,10.4
T004818,C0335,AG059,TT05,1260.0,2025-03-27,18:37:00,Success,App,6.3
T004819,C0080,AG035,TT04,4390.0,2025-04-12,10:24:00,Success,Agent,21.95
T004820,C0505,AG063,TT05,1910.0,2025-08-02,22:16:00,Success,App,9.55
T004821,C0279,AG018,TT03,2510.0,2025-04-18,11:11:00,Success,Agent,0.0
T004822,C0866,AG010,TT03,1690.0,2025-06-14,14:19:00,Success,USSD,8.45
T004823,C0468,AG047,TT03,170.0,2025-04-01,21:39:00,Failed,App,1.7
T004824,C0787,AG033,TT02,1020.0,2025-07-11,23:27:00,Success,App,10.2
T004825,C0138,AG006,TT02,3800.0,2025-12-01,20:05:00,Success,USSD,0.0
T004826,C0178,AG021,TT03,3910.0,2025-03-27,00:59:00,Success,App,19.55
T004827,C0802,AG047,TT05,300.0,2025-08-10,20:47:00,Success,App,3.0
T004828,C0104,AG030,TT03,1000.0,2025-12-29,22:51:00,Success,USSD,5.0
T004829,C0230,AG090,TT04,8280.0,2025-04-11,21:22:00,Success,App,82.8
T004830,C0435,AG071,TT04,6360.0,2025-08-14,17:30:00,Success,Agent,63.6
T004831,C0840,AG021,TT03,530.0,2025-12-30,17:01:00,Success,USSD,7.95
T004832,C0307,AG045,TT02,2150.0,2025-03-01,06:32:00,Success,Agent,0.0
T004833,C0981,AG097,TT03,2950.0,2025-09-07,14:08:00,Success,Agent,0.0
T004834,C0449,AG050,TT02,2860.0,2025-02-17,00:25:00,Success,App,42.9
T004835,C0813,AG003,TT01,260.0,2025-04-27,00:16:00,Success,App,2.6
T004836,C0625,AG076,TT02,1340.0,2025-08-15,17:16:00,Success,App,6.7
T004837,C0682,AG033,TT05,530.0,2025-12-28,17:44:00,Success,App,2.65
T004838,C0636,AG088,TT01,3180.0,2025-02-02,08:29:00,Success,USSD,0.0
T004839,C0338,AG071,TT03,5070.0,2025-02-13,16:36:00,Success,App,0.0
T004840,C0827,AG058,TT04,2300.0,2025-06-14,10:47:00,Success,App,11.5
T004841,C0631,AG072,TT03,2290.0,2025-12-11,14:29:00,Success,Agent,0.0
T004842,C0561,AG047,TT03,2160.0,2025-10-19,11:45:00,Success,App,21.6
T004843,C0407,AG037,TT03,1070.0,2025-12-03,20:51:00,Success,App,16.05
T004844,C0511,AG054,TT02,630.0,2025-12-10,04:59:00,Success,Agent,6.3
T004845,C0912,AG035,TT01,3850.0,2025-10-14,05:15:00,Success,App,38.5
T004846,C0303,AG063,TT05,1230.0,2025-12-30,19:50:00,Success,Agent,6.15
T004847,C0170,AG007,TT02,25990.0,2025-08-13,11:20:00,Success,App,0.0
T004848,C0921,AG004,TT03,2790.0,2025-10-13,02:57:00,Success,USSD,13.95
T004849,C0581,AG034,TT03,1510.0,2025-07-23,08:17:00,Success,Agent,7.55
T004850,C0587,AG039,TT01,3540.0,2025-06-21,08:26:00,Success,App,17.7
T004851,C0299,AG086,TT05,1020.0,2025-01-12,07:04:00,Success,Agent,10.2
T004852,C0878,AG033,TT04,2890.0,2025-11-03,10:12:00,Success,Agent,43.35
T004853,C0646,AG075,TT01,640.0,2025-05-01,00:25:00,Success,Agent,0.0
T004854,C0495,AG009,TT05,420.0,2025-09-01,10:19:00,Success,App,6.3
T004855,C0142,AG015,TT03,1910.0,2025-06-01,01:04:00,Success,USSD,9.55
T004856,C0026,AG092,TT02,2830.0,2025-06-01,02:12:00,Success,App,14.15
T004857,C0731,AG030,TT03,5240.0,2025-07-07,01:57:00,Success,App,26.2
T004858,C0759,AG044,TT01,2670.0,2025-01-13,09:39:00,Success,App,26.7
T004859,C0654,AG023,TT03,2160.0,2025-04-01,15:36:00,Pending,Agent,0.0
T004860,C0380,AG068,TT01,1260.0,2025-07-19,09:47:00,Success,App,12.6
T004861,C0312,AG078,TT03,2710.0,2025-03-15,07:40:00,Success,Agent,27.1
T004862,C0363,AG083,TT03,1020.0,2025-09-13,05:44:00,Success,App,0.0
T004863,C0157,AG088,TT05,330.0,2025-10-03,07:55:00,Success,App,0.0
T004864,C0978,AG057,TT03,2690.0,2025-11-24,03:25:00,Success,USSD,0.0
T004865,C0210,AG045,TT02,3780.0,2025-11-25,22:14:00,Failed,App,37.8
T004866,C0206,AG100,TT05,800.0,2025-03-12,13:08:00,Success,Agent,0.0
T004867,C0128,AG071,TT03,820.0,2025-03-19,03:59:00,Success,Agent,0.0
T004868,C0697,AG018,TT03,1310.0,2025-10-11,01:22:00,Success,Agent,0.0
T004869,C0246,AG045,TT01,510.0,2025-05-10,05:56:00,Success,App,2.55
T004870,C0839,AG049,TT04,9960.0,2025-02-12,11:44:00,Success,App,49.8
T004871,C0860,AG015,TT05,1190.0,2025-01-08,19:20:00,Success,Agent,5.95
T004872,C0261,AG047,TT04,1750.0,2025-01-13,20:50:00,Success,USSD,0.0
T004873,C0049,AG005,TT05,1350.0,2025-08-01,12:35:00,Failed,Agent,13.5
T004874,C0104,AG100,TT02,1570.0,2025-04-21,14:33:00,Failed,App,15.7
T004875,C0573,AG062,TT04,9920.0,2025-10-18,12:01:00,Success,USSD,49.6
T004876,C0177,AG084,TT02,860.0,2025-01-23,16:17:00,Success,USSD,8.6
T004877,C0975,AG007,TT01,10960.0,2025-10-29,17:26:00,Success,App,109.6
T004878,C0305,AG074,TT03,1170.0,2025-09-11,23:49:00,Success,Agent,11.7
T004879,C0098,AG065,TT03,1450.0,2025-01-15,22:00:00,Success,App,14.5
T004880,C0069,AG098,TT02,2280.0,2025-05-10,11:19:00,Success,Agent,0.0
T004881,C0628,AG087,TT01,540.0,2025-03-02,20:52:00,Success,Agent,0.0
T004882,C0068,AG094,TT01,2700.0,2025-04-25,00:22:00,Success,USSD,13.5
T004883,C0145,AG040,TT02,2370.0,2025-11-16,09:37:00,Success,App,11.85
T004884,C0129,AG083,TT01,1360.0,2025-11-04,01:49:00,Success,USSD,6.8
T004885,C0061,AG057,TT01,2240.0,2025-11-21,20:38:00,Success,Agent,11.2
T004886,C0266,AG033,TT02,2540.0,2025-03-08,10:27:00,Success,App,0.0
T004887,C0930,AG098,TT05,960.0,2025-09-06,23:52:00,Success,Agent,9.6
T004888,C0637,AG080,TT04,5860.0,2025-06-24,14:46:00,Success,App,87.9
T004889,C0701,AG034,TT02,5670.0,2025-12-05,16:28:00,Success,App,56.7
T004890,C0434,AG030,TT05,70.0,2025-01-02,01:32:00,Success,App,0.35
T004891,C0545,AG024,TT03,1870.0,2025-06-21,22:48:00,Success,Agent,18.7
T004892,C0426,AG096,TT02,980.0,2025-11-30,10:04:00,Success,Agent,0.0
T004893,C0603,AG036,TT02,2080.0,2025-10-11,03:33:00,Success,Agent,31.2
T004894,C0216,AG016,TT02,650.0,2025-02-23,02:07:00,Success,App,6.5
T004895,C0499,AG083,TT02,3190.0,2025-03-08,13:45:00,Success,Agent,15.95
T004896,C0184,AG058,TT02,1470.0,2025-04-12,19:34:00,Success,App,7.35
T004897,C0629,AG003,TT03,4440.0,2025-04-30,20:18:00,Failed,App,44.4
T004898,C0363,AG081,TT03,2720.0,2025-07-10,16:57:00,Success,App,27.2
T004899,C0092,AG031,TT04,1580.0,2025-10-31,05:41:00,Success,App,7.9
T004900,C0723,AG003,TT02,2630.0,2025-02-16,12:55:00,Success,Agent,39.45
T004901,C0182,AG012,TT03,2110.0,2025-08-10,20:10:00,Success,USSD,10.55
T004902,C0194,AG038,TT03,610.0,2025-01-21,17:29:00,Success,App,3.05
T004903,C0443,AG046,TT05,1080.0,2025-06-07,15:48:00,Failed,App,0.0
T004904,C0897,AG094,TT02,2070.0,2025-12-14,04:00:00,Success,App,10.35
T004905,C0173,AG062,TT05,1430.0,2025-06-08,00:42:00,Success,Agent,0.0
T004906,C0793,AG070,TT04,7770.0,2025-08-23,09:54:00,Success,App,38.85
T004907,C0259,AG077,TT03,540.0,2025-05-30,04:46:00,Success,USSD,2.7
T004908,C0455,AG053,TT03,1990.0,2025-09-14,06:16:00,Success,App,19.9
T004909,C0089,AG034,TT01,3460.0,2025-06-14,09:54:00,Success,Agent,51.9
T004910,C0591,AG005,TT05,730.0,2025-03-18,01:09:00,Success,USSD,3.65
T004911,C0628,AG086,TT01,1110.0,2025-03-26,21:11:00,Success,USSD,0.0
T004912,C0569,AG073,TT03,3410.0,2025-02-15,21:35:00,Success,App,0.0
T004913,C0580,AG033,TT02,1290.0,2025-02-16,00:29:00,Success,Agent,0.0
T004914,C0130,AG027,TT02,1460.0,2025-08-01,06:07:00,Success,App,0.0
T004915,C0006,AG012,TT03,3940.0,2025-02-28,01:32:00,Success,USSD,19.7
T004916,C0121,AG018,TT05,70.0,2025-02-23,09:57:00,Success,App,0.0
T004917,C0739,AG047,TT02,1650.0,2025-12-08,23:56:00,Success,App,16.5
T004918,C0290,AG042,TT05,640.0,2025-01-12,13:56:00,Success,App,0.0
T004919,C0853,AG073,TT03,3790.0,2025-07-11,03:53:00,Success,App,0.0
T004920,C0125,AG089,TT01,2960.0,2025-01-06,01:12:00,Success,App,0.0
T004921,C0375,AG030,TT01,1410.0,2025-11-05,18:33:00,Success,App,21.15
T004922,C0571,AG037,TT03,2010.0,2025-05-24,21:21:00,Success,USSD,10.05
T004923,C0022,AG042,TT01,350.0,2025-12-12,01:42:00,Success,App,0.0
T004924,C0436,AG016,TT02,910.0,2025-09-18,02:15:00,Success,Agent,0.0
T004925,C0873,AG027,TT01,3100.0,2025-03-14,15:09:00,Success,Agent,46.5
T004926,C0221,AG023,TT02,990.0,2025-06-23,10:25:00,Success,App,4.95
T004927,C0241,AG070,TT03,630.0,2025-08-20,20:39:00,Success,USSD,3.15
T004928,C0526,AG095,TT02,4210.0,2025-09-27,10:24:00,Success,Agent,42.1
T004929,C0938,AG078,TT01,2720.0,2025-12-28,19:36:00,Success,App,13.6
T004930,C0497,AG027,TT02,750.0,2025-08-10,05:12:00,Success,App,0.0
T004931,C0839,AG017,TT02,2010.0,2025-02-21,03:40:00,Failed,App,0.0
T004932,C0709,AG006,TT01,770.0,2025-04-26,14:52:00,Success,USSD,3.85
T004933,C0143,AG078,TT03,1590.0,2025-01-26,09:49:00,Success,App,7.95
T004934,C0052,AG083,TT03,2070.0,2025-02-22,16:58:00,Success,App,10.35
T004935,C0752,AG010,TT01,940.0,2025-12-31,20:50:00,Success,App,9.4
T004936,C0718,AG045,TT02,3260.0,2025-01-29,04:02:00,Success,Agent,0.0
T004937,C0485,AG056,TT02,3690.0,2025-01-19,21:28:00,Success,Agent,18.45
T004938,C0803,AG031,TT02,2220.0,2025-10-30,20:03:00,Success,Agent,33.3
T004939,C0829,AG091,TT03,2510.0,2025-10-06,00:46:00,Success,App,0.0
T004940,C0881,AG040,TT02,560.0,2025-04-27,21:37:00,Success,USSD,2.8
T004941,C0377,AG003,TT02,5350.0,2025-04-16,09:40:00,Success,USSD,26.75
T004942,C0348,AG047,TT04,1280.0,2025-11-05,12:53:00,Success,Agent,0.0
T004943,C0101,AG092,TT01,3400.0,2025-08-15,14:54:00,Success,App,17.0
T004944,C0346,AG024,TT03,1700.0,2025-12-18,00:51:00,Success,Agent,0.0
T004945,C0966,AG011,TT03,650.0,2025-07-05,10:21:00,Success,Agent,0.0
T004946,C0944,AG075,TT02,2350.0,2025-09-18,11:13:00,Success,App,0.0
T004947,C0303,AG031,TT03,1210.0,2025-01-16,16:00:00,Success,USSD,0.0
T004948,C0200,AG047,TT03,9820.0,2025-09-30,02:35:00,Success,USSD,147.3
T004949,C0970,AG078,TT02,3980.0,2025-06-09,12:23:00,Success,Agent,39.8
T004950,C0302,AG043,TT03,4550.0,2025-12-24,18:08:00,Success,App,22.75
T004951,C0534,AG011,TT04,9840.0,2025-09-07,15:18:00,Success,App,49.2
T004952,C0714,AG056,TT05,1150.0,2025-08-12,11:50:00,Success,App,5.75
T004953,C0083,AG006,TT03,1370.0,2025-09-13,08:07:00,Success,USSD,6.85
T004954,C0288,AG001,TT05,1260.0,2025-06-29,19:01:00,Success,App,0.0
T004955,C0398,AG076,TT01,920.0,2025-01-20,17:29:00,Pending,Agent,9.2
T004956,C0024,AG002,TT03,590.0,2025-04-22,19:29:00,Success,App,0.0
T004957,C0274,AG036,TT01,1490.0,2025-04-30,05:43:00,Success,USSD,7.45
T004958,C0503,AG073,TT01,5820.0,2025-07-13,04:00:00,Success,App,58.2
T004959,C0886,AG080,TT03,8650.0,2025-04-21,05:26:00,Failed,App,0.0
T004960,C0795,AG041,TT03,880.0,2025-07-29,14:40:00,Success,USSD,4.4
T004961,C0786,AG098,TT02,1880.0,2025-01-01,11:37:00,Success,App,0.0
T004962,C0382,AG065,TT03,2040.0,2025-02-27,22:50:00,Success,Agent,30.6
T004963,C0324,AG033,TT02,3200.0,2025-04-03,01:55:00,Success,Agent,16.0
T004964,C0413,AG066,TT02,3650.0,2025-08-09,02:00:00,Success,Agent,36.5
T004965,C0671,AG093,TT02,740.0,2025-07-30,18:30:00,Success,USSD,7.4
T004966,C0131,AG073,TT02,1900.0,2025-08-20,05:35:00,Success,Agent,0.0
T004967,C0081,AG008,TT02,360.0,2025-09-19,17:08:00,Success,Agent,3.6
T004968,C0195,AG092,TT03,3440.0,2025-12-30,06:02:00,Success,App,0.0
